Date,ESGU,SPY
2022-10-10,76.24260711669922,342.6718444824219
2022-10-11,75.69916534423828,340.50164794921875
2022-10-12,75.5275650024414,339.37847900390625
2022-10-13,77.44387817382812,348.33514404296875
2022-10-14,75.65150451660156,340.3969421386719
2022-10-17,77.5868911743164,349.1440734863281
2022-10-18,78.55934143066406,353.2464599609375
2022-10-19,77.9110336303711,350.7431640625
2022-10-20,77.2531967163086,347.8020935058594
2022-10-21,79.16952514648438,356.2541809082031
2022-10-24,80.08477783203125,360.61346435546875
2022-10-25,81.48625183105469,366.3719787597656
2022-10-26,80.8951416015625,363.6116638183594
2022-10-27,80.4947280883789,361.66998291015625
2022-10-28,82.32525634765625,370.27435302734375
2022-10-31,81.75320434570312,367.5997619628906
2022-11-01,81.4385757446289,365.9911804199219
2022-11-02,79.3030014038086,356.8061828613281
2022-11-03,78.42586517333984,353.1322021484375
2022-11-04,79.57946014404297,358.21490478515625
2022-11-07,80.26590728759766,361.6414489746094
2022-11-08,80.84747314453125,363.5926513671875
2022-11-09,79.08370971679688,356.10186767578125
2022-11-10,83.61231231689453,375.6711730957031
2022-11-11,84.51802825927734,379.3071594238281
2022-11-14,83.75531768798828,376.0804138183594
2022-11-15,84.48944091796875,379.28802490234375
2022-11-16,83.79345703125,376.39453125
2022-11-17,83.4883804321289,375.24285888671875
2022-11-18,83.81253051757812,376.9465637207031
2022-11-21,83.46931457519531,375.5759582519531
2022-11-22,84.65151977539062,380.630126953125
2022-11-23,85.20448303222656,383.0286865234375
2022-11-25,85.18539428710938,382.9429626464844
2022-11-28,83.78392028808594,376.8323669433594
2022-11-29,83.65045166015625,376.18505859375
2022-11-30,86.31039428710938,388.03521728515625
2022-12-01,86.29133605957031,387.7496643066406
2022-12-02,86.19597625732422,387.30230712890625
2022-12-05,84.53709411621094,380.33502197265625
2022-12-06,83.27863311767578,374.8525390625
2022-12-07,83.18327331542969,374.2148742675781
2022-12-08,83.8887939453125,377.14642333984375
2022-12-09,83.27863311767578,374.3290710449219
2022-12-12,84.46083068847656,379.7258605957031
2022-12-13,85.13085174560547,382.600341796875
2022-12-14,84.58525085449219,380.1541748046875
2022-12-15,82.51776885986328,370.85498046875
2022-12-16,81.42658996582031,366.4765930175781
2022-12-19,80.68956756591797,363.3690185546875
2022-12-20,80.81400299072266,363.8661804199219
2022-12-21,82.04875946044922,369.3070068359375
2022-12-22,80.74700164794922,364.0382995605469
2022-12-23,81.20643615722656,366.13238525390625
2022-12-27,80.89057159423828,364.68853759765625
2022-12-28,79.93341064453125,360.15618896484375
2022-12-29,81.38831329345703,366.6391906738281
2022-12-30,81.12030029296875,365.67333984375
2023-01-03,80.8235855102539,364.1339416503906
2023-01-04,81.38831329345703,366.9451599121094
2023-01-05,80.45027923583984,362.75701904296875
2023-01-06,82.22105407714844,371.0758361816406
2023-01-09,82.22105407714844,370.865478515625
2023-01-10,82.89106750488281,373.4663391113281
2023-01-11,83.88652801513672,378.1897888183594
2023-01-12,84.27896881103516,379.56671142578125
2023-01-13,84.68097686767578,381.0393371582031
2023-01-17,84.53739166259766,380.3412780761719
2023-01-18,83.16864013671875,374.3364562988281
2023-01-19,82.48907470703125,371.611328125
2023-01-20,84.04924774169922,378.5340576171875
2023-01-23,85.10213470458984,383.075927734375
2023-01-24,84.95854949951172,382.664794921875
2023-01-25,84.9872817993164,382.8082275390625
2023-01-26,85.94445037841797,387.01544189453125
2023-01-27,86.22200775146484,387.9047546386719
2023-01-30,85.09257507324219,383.0377197265625
2023-01-31,86.37517547607422,388.669677734375
2023-02-01,87.30361938476562,392.8003845214844
2023-02-02,88.67237854003906,398.5183410644531
2023-02-03,87.65778350830078,394.2824401855469
2023-02-06,87.05476379394531,391.8728942871094
2023-02-07,88.155517578125,396.99798583984375
2023-02-08,87.17918395996094,392.6569519042969
2023-02-09,86.34644317626953,389.2528991699219
2023-02-10,86.51873779296875,390.16131591796875
2023-02-13,87.53335571289062,394.7414245605469
2023-02-14,87.59078979492188,394.55975341796875
2023-02-15,87.95450592041016,395.8410339355469
2023-02-16,86.73889923095703,390.3907470703125
2023-02-17,86.44216918945312,389.4154357910156
2023-02-21,84.6618423461914,381.60345458984375
2023-02-22,84.59481811523438,381.0775451660156
2023-02-23,85.12128448486328,383.1046447753906
2023-02-24,84.11624908447266,379.0121765136719
2023-02-27,84.44168853759766,380.3030700683594
2023-02-28,84.10668182373047,378.89739990234375
2023-03-01,83.83867645263672,377.44403076171875
2023-03-02,84.47039031982422,380.3795166015625
2023-03-03,85.82957458496094,386.47998046875
2023-03-06,85.78172302246094,386.74774169921875
2023-03-07,84.47039031982422,380.81939697265625
2023-03-08,84.60440826416016,381.4408874511719
2023-03-09,83.0155029296875,374.4033508300781
2023-03-10,81.75203704833984,369.0008850097656
2023-03-13,81.59888458251953,368.4749450683594
2023-03-14,82.91021728515625,374.56591796875
2023-03-15,82.4507827758789,372.2232360839844
2023-03-16,83.81951904296875,378.7540283203125
2023-03-17,82.83364868164062,374.32537841796875
2023-03-20,83.58979797363281,377.9247131347656
2023-03-21,84.78627014160156,382.88702392578125
2023-03-22,83.3218002319336,376.3601989746094
2023-03-23,83.4950180053711,377.3775939941406
2023-03-24,84.01470184326172,379.85400390625
2023-03-27,84.17830657958984,380.5642395019531
2023-03-28,84.00506591796875,379.7099304199219
2023-03-29,85.24653625488281,385.2290344238281
2023-03-30,85.73731994628906,387.4846496582031
2023-03-31,87.046142578125,392.9461364746094
2023-04-03,87.24824523925781,394.44342041015625
2023-04-04,86.74781799316406,392.25506591796875
2023-04-05,86.39176177978516,391.22802734375
2023-04-06,86.69970703125,392.7541809082031
2023-04-10,86.82479858398438,393.1572570800781
2023-04-11,86.8633041381836,393.26287841796875
2023-04-12,86.49759674072266,391.6599426269531
2023-04-13,87.61395263671875,396.86224365234375
2023-04-14,87.4118423461914,395.89276123046875
2023-04-17,87.72942352294922,397.3133544921875
2023-04-18,87.80643463134766,397.572509765625
2023-04-19,87.81605529785156,397.5054016113281
2023-04-20,87.27711486816406,395.33612060546875
2023-04-21,87.39260864257812,395.64324951171875
2023-04-24,87.43110656738281,396.0559387207031
2023-04-25,85.95867919921875,389.76904296875
2023-04-26,85.62185668945312,388.1181335449219
2023-04-27,87.36373901367188,395.84478759765625
2023-04-28,88.08551025390625,399.223388671875
2023-05-01,88.01813507080078,398.8202819824219
2023-05-02,87.0365219116211,394.337890625
2023-05-03,86.4494857788086,391.6311950683594
2023-05-04,85.7950668334961,388.8572692871094
2023-05-05,87.38298797607422,396.0559387207031
2023-05-08,87.4118423461914,396.1614990234375
2023-05-09,87.0557861328125,394.4242248535156
2023-05-10,87.48884582519531,396.26715087890625
2023-05-11,87.25788116455078,395.5760498046875
2023-05-12,87.15200805664062,395.05780029296875
2023-05-15,87.48884582519531,396.4206848144531
2023-05-16,86.81517791748047,393.7715759277344
2023-05-17,87.93154907226562,398.5515441894531
2023-05-18,88.77842712402344,402.3908996582031
2023-05-19,88.60518646240234,401.80535888671875
2023-05-22,88.67255401611328,401.96856689453125
2023-05-23,87.6909408569336,397.4573059082031
2023-05-24,87.0365219116211,394.5778503417969
2023-05-25,87.77754974365234,397.99481201171875
2023-05-26,89.0093994140625,403.1491394042969
2023-05-30,88.96127319335938,403.30267333984375
2023-05-31,88.48008728027344,401.0662841796875
2023-06-01,89.34620666503906,404.87689208984375
2023-06-02,90.69351959228516,410.7319030761719
2023-06-05,90.53954315185547,409.94476318359375
2023-06-06,90.78013610839844,410.8373718261719
2023-06-07,90.38238525390625,409.41680908203125
2023-06-08,90.95198059082031,411.89324951171875
2023-06-09,91.02922821044922,412.6322326660156
2023-06-12,91.88843536376953,416.3756103515625
2023-06-13,92.53527069091797,419.12078857421875
2023-06-14,92.6221694946289,419.61993408203125
2023-06-15,93.76134490966797,424.82220458984375
2023-06-16,93.38483428955078,423.3751220703125
2023-06-20,92.92144012451172,421.1786193847656
2023-06-21,92.36150360107422,419.0205993652344
2023-06-22,92.67042541503906,420.5330810546875
2023-06-23,91.92704772949219,417.3538818359375
2023-06-26,91.57951354980469,415.6487121582031
2023-06-27,92.61250305175781,420.2055969238281
2023-06-28,92.65113067626953,420.4175109863281
2023-06-29,92.99866485595703,422.07452392578125
2023-06-30,94.08958435058594,427.0553283691406
2023-07-03,94.26336669921875,427.5467224121094
2023-07-05,94.07994079589844,426.9107360839844
2023-07-06,93.29792785644531,423.56787109375
2023-07-07,93.10487365722656,422.4984130859375
2023-07-10,93.41378784179688,423.56787109375
2023-07-11,94.06062316894531,426.26531982421875
2023-07-12,94.81365966796875,429.6950988769531
2023-07-13,95.60528564453125,433.10546875
2023-07-14,95.47013854980469,432.8357238769531
2023-07-17,95.90458679199219,434.3386535644531
2023-07-18,96.67691802978516,437.5660400390625
2023-07-19,96.96652221679688,438.5390625
2023-07-20,96.19420623779297,435.6295471191406
2023-07-21,96.2907485961914,435.6295471191406
2023-07-24,96.67691802978516,437.5756530761719
2023-07-25,96.95690155029297,438.770263671875
2023-07-26,96.96652221679688,438.83770751953125
2023-07-27,96.2231674194336,435.9282531738281
2023-07-28,97.18856811523438,440.19610595703125
2023-07-31,97.37200927734375,441.0341796875
2023-08-01,97.11134338378906,439.77215576171875
2023-08-02,95.69218444824219,433.6546325683594
2023-08-03,95.39290618896484,432.41180419921875
2023-08-04,95.03569793701172,430.45611572265625
2023-08-07,95.81768798828125,434.2133483886719
2023-08-08,95.3349838256836,432.32513427734375
2023-08-09,94.69780731201172,429.4349365234375
2023-08-10,94.77503204345703,429.5890197753906
2023-08-11,94.68814849853516,429.3385925292969
2023-08-14,95.23843383789062,431.7085876464844
2023-08-15,94.13785552978516,426.67962646484375
2023-08-16,93.38483428955078,423.5485534667969
2023-08-17,92.67042541503906,420.3211975097656
2023-08-18,92.73800659179688,420.52349853515625
2023-08-21,93.31727600097656,423.259521484375
2023-08-22,93.0179672241211,422.1130676269531
2023-08-23,94.0992431640625,426.8144836425781
2023-08-24,92.77662658691406,420.8992614746094
2023-08-25,93.45243835449219,423.866455078125
2023-08-28,94.04132843017578,426.5543518066406
2023-08-29,95.48944091796875,432.7201232910156
2023-08-30,95.86597442626953,434.50244140625
2023-08-31,95.77908325195312,433.8665771484375
2023-09-01,96.03008270263672,434.6758117675781
2023-09-05,95.58598327636719,432.79718017578125
2023-09-06,94.9005355834961,429.8877258300781
2023-09-07,94.61092376708984,428.56787109375
2023-09-08,94.77503204345703,429.2132873535156
2023-09-11,95.40255737304688,432.0361328125
2023-09-12,94.78470611572266,429.6661682128906
2023-09-13,94.81365966796875,430.1671447753906
2023-09-14,95.65357208251953,433.8761901855469
2023-09-15,94.4178237915039,428.6487121582031
2023-09-18,94.49506378173828,428.9000549316406
2023-09-19,94.24406433105469,428.0105895996094
2023-09-20,93.39448547363281,424.0757751464844
2023-09-21,91.7918930053711,417.0664367675781
